Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
1/18/2019 16:00:00,130.69,1/18/2019 16:00:00,48.31,1/18/2019 16:00:00,72.99,1/18/2019 16:00:00,14.61,1/18/2019 16:00:00,157.02
1/22/2019 16:00:00,128.8,1/22/2019 16:00:00,44.97,1/22/2019 16:00:00,71.89,1/22/2019 16:00:00,14.45,1/22/2019 16:00:00,152.15
1/23/2019 16:00:00,128.8,1/23/2019 16:00:00,44.7,1/23/2019 16:00:00,71.3,1/23/2019 16:00:00,14.75,1/23/2019 16:00:00,152.03
1/24/2019 16:00:00,127.03,1/24/2019 16:00:00,43.33,1/24/2019 16:00:00,71.4,1/24/2019 16:00:00,14.86,1/24/2019 16:00:00,155.86
1/25/2019 16:00:00,128.23,1/25/2019 16:00:00,44.24,1/25/2019 16:00:00,71.72,1/25/2019 16:00:00,13.66,1/25/2019 16:00:00,159.21
1/28/2019 16:00:00,128.99,1/28/2019 16:00:00,45.3,1/28/2019 16:00:00,71.24,1/28/2019 16:00:00,11.2,1/28/2019 16:00:00,158.92
1/29/2019 16:00:00,130.33,1/29/2019 16:00:00,45.91,1/29/2019 16:00:00,71.51,1/29/2019 16:00:00,11.48,1/29/2019 16:00:00,156.88
1/30/2019 16:00:00,131.64,1/30/2019 16:00:00,47.8,1/30/2019 16:00:00,72.29,1/30/2019 16:00:00,12.59,1/30/2019 16:00:00,166.82
1/31/2019 16:00:00,133.08,1/31/2019 16:00:00,49.35,1/31/2019 16:00:00,73.28,1/31/2019 16:00:00,12.44,1/31/2019 16:00:00,168.49
2/1/2019 16:00:00,134.2,2/1/2019 16:00:00,49.2,2/1/2019 16:00:00,75.92,2/1/2019 16:00:00,12.57,2/1/2019 16:00:00,167.97
2/4/2019 16:00:00,132.88,2/4/2019 16:00:00,49.11,2/4/2019 16:00:00,74.82,2/4/2019 16:00:00,12.15,2/4/2019 16:00:00,166.7
2/5/2019 16:00:00,132.88,2/5/2019 16:00:00,49.04,2/5/2019 16:00:00,75.59,2/5/2019 16:00:00,12.11,2/5/2019 16:00:00,171.83
2/6/2019 16:00:00,133,2/6/2019 16:00:00,49.27,2/6/2019 16:00:00,75.26,2/6/2019 16:00:00,11.36,2/6/2019 16:00:00,171.52
2/7/2019 16:00:00,132.05,2/7/2019 16:00:00,48.72,2/7/2019 16:00:00,74.68,2/7/2019 16:00:00,11.17,2/7/2019 16:00:00,166.96
2/8/2019 16:00:00,132.4,2/8/2019 16:00:00,48.84,2/8/2019 16:00:00,73.98,2/8/2019 16:00:00,11.39,2/8/2019 16:00:00,167.36
2/11/2019 16:00:00,132,2/11/2019 16:00:00,48.89,2/11/2019 16:00:00,74.1,2/11/2019 16:00:00,11.22,2/11/2019 16:00:00,167.45
2/12/2019 16:00:00,134.16,2/12/2019 16:00:00,49.66,2/12/2019 16:00:00,75.4,2/12/2019 16:00:00,11.85,2/12/2019 16:00:00,168.71
2/13/2019 16:00:00,134.45,2/13/2019 16:00:00,49,2/13/2019 16:00:00,76.25,2/13/2019 16:00:00,12,2/13/2019 16:00:00,169.4
2/14/2019 16:00:00,134.31,2/14/2019 16:00:00,49.14,2/14/2019 16:00:00,76.27,2/14/2019 16:00:00,12.14,2/14/2019 16:00:00,168.38
2/15/2019 16:00:00,136.38,2/15/2019 16:00:00,48.74,2/15/2019 16:00:00,77.71,2/15/2019 16:00:00,12.33,2/15/2019 16:00:00,166.15
2/19/2019 16:00:00,135.69,2/19/2019 16:00:00,48.99,2/19/2019 16:00:00,78.23,2/19/2019 16:00:00,12.19,2/19/2019 16:00:00,170.18
2/20/2019 16:00:00,136.35,2/20/2019 16:00:00,50.51,2/20/2019 16:00:00,78.53,2/20/2019 16:00:00,12.23,2/20/2019 16:00:00,170.71
2/21/2019 16:00:00,135.42,2/21/2019 16:00:00,50.37,2/21/2019 16:00:00,77.82,2/21/2019 16:00:00,12.03,2/21/2019 16:00:00,171.66
2/22/2019 16:00:00,136.6,2/22/2019 16:00:00,51.5,2/22/2019 16:00:00,78.42,2/22/2019 16:00:00,12.5,2/22/2019 16:00:00,176.92
2/25/2019 16:00:00,136.2,2/25/2019 16:00:00,51.84,2/25/2019 16:00:00,78.5,2/25/2019 16:00:00,12.55,2/25/2019 16:00:00,183.25
2/26/2019 16:00:00,136.11,2/26/2019 16:00:00,52.1,2/26/2019 16:00:00,78.66,2/26/2019 16:00:00,12.52,2/26/2019 16:00:00,183.54
2/27/2019 16:00:00,135.87,2/27/2019 16:00:00,52.32,2/27/2019 16:00:00,79.47,2/27/2019 16:00:00,12.49,2/27/2019 16:00:00,184.58
2/28/2019 16:00:00,136.64,2/28/2019 16:00:00,52.41,2/28/2019 16:00:00,79.03,2/28/2019 16:00:00,12.48,2/28/2019 16:00:00,183.03
3/1/2019 16:00:00,138.35,3/1/2019 16:00:00,52.75,3/1/2019 16:00:00,80,3/1/2019 16:00:00,12.39,3/1/2019 16:00:00,183.88
3/4/2019 16:00:00,138.48,3/4/2019 16:00:00,52.46,3/4/2019 16:00:00,80.31,3/4/2019 16:00:00,12.42,3/4/2019 16:00:00,187.25
3/5/2019 16:00:00,138.77,3/5/2019 16:00:00,52.88,3/5/2019 16:00:00,80.19,3/5/2019 16:00:00,12.66,3/5/2019 16:00:00,185
3/6/2019 16:00:00,139.09,3/6/2019 16:00:00,54.67,3/6/2019 16:00:00,79.28,3/6/2019 16:00:00,12.49,3/6/2019 16:00:00,184.17
3/7/2019 16:00:00,138.24,3/7/2019 16:00:00,54.74,3/7/2019 16:00:00,80.16,3/7/2019 16:00:00,12.6,3/7/2019 16:00:00,177.32
3/8/2019 16:00:00,138.06,3/8/2019 16:00:00,55.37,3/8/2019 16:00:00,79.01,3/8/2019 16:00:00,12.59,3/8/2019 16:00:00,175.03
3/11/2019 16:00:00,138.56,3/11/2019 16:00:00,56.01,3/11/2019 16:00:00,79.78,3/11/2019 16:00:00,12.99,3/11/2019 16:00:00,180.41
3/12/2019 16:00:00,139.18,3/12/2019 16:00:00,55.75,3/12/2019 16:00:00,80,3/12/2019 16:00:00,13.05,3/12/2019 16:00:00,180.63
3/13/2019 16:00:00,139.41,3/13/2019 16:00:00,56.13,3/13/2019 16:00:00,80.71,3/13/2019 16:00:00,13.28,3/13/2019 16:00:00,180.7
3/14/2019 16:00:00,138.02,3/14/2019 16:00:00,56.4,3/14/2019 16:00:00,80.44,3/14/2019 16:00:00,13.15,3/14/2019 16:00:00,180.36
3/15/2019 16:00:00,137.6,3/15/2019 16:00:00,56.75,3/15/2019 16:00:00,80.15,3/15/2019 16:00:00,13.2,3/15/2019 16:00:00,180.97
3/18/2019 16:00:00,137.17,3/18/2019 16:00:00,57.3,3/18/2019 16:00:00,81.08,3/18/2019 16:00:00,13.28,3/18/2019 16:00:00,181.83
3/19/2019 16:00:00,138.44,3/19/2019 16:00:00,56.01,3/19/2019 16:00:00,80.87,3/19/2019 16:00:00,13.7,3/19/2019 16:00:00,182.14
3/20/2019 16:00:00,137.29,3/20/2019 16:00:00,55.72,3/20/2019 16:00:00,81.32,3/20/2019 16:00:00,13.49,3/20/2019 16:00:00,181.28
3/21/2019 16:00:00,138.1,3/21/2019 16:00:00,56.93,3/21/2019 16:00:00,81.79,3/21/2019 16:00:00,13.46,3/21/2019 16:00:00,181.5
3/22/2019 16:00:00,136.91,3/22/2019 16:00:00,55.92,3/22/2019 16:00:00,80.48,3/22/2019 16:00:00,12.82,3/22/2019 16:00:00,176.26
3/25/2019 16:00:00,136.61,3/25/2019 16:00:00,56.55,3/25/2019 16:00:00,79.92,3/25/2019 16:00:00,12.86,3/25/2019 16:00:00,178.77
3/26/2019 16:00:00,138.57,3/26/2019 16:00:00,57.03,3/26/2019 16:00:00,80.96,3/26/2019 16:00:00,13.02,3/26/2019 16:00:00,178.08
3/27/2019 16:00:00,138.7,3/27/2019 16:00:00,56.3,3/27/2019 16:00:00,80.34,3/27/2019 16:00:00,12.67,3/27/2019 16:00:00,177.03
3/28/2019 16:00:00,138.88,3/28/2019 16:00:00,56.7,3/28/2019 16:00:00,80.74,3/28/2019 16:00:00,12.63,3/28/2019 16:00:00,177.73
3/29/2019 16:00:00,139.79,3/29/2019 16:00:00,57.43,3/29/2019 16:00:00,80.8,3/29/2019 16:00:00,13.06,3/29/2019 16:00:00,182.45
4/1/2019 16:00:00,138.98,4/1/2019 16:00:00,57.73,4/1/2019 16:00:00,81.73,4/1/2019 16:00:00,13.58,4/1/2019 16:00:00,180.89
4/2/2019 16:00:00,137.71,4/2/2019 16:00:00,56.69,4/2/2019 16:00:00,81.38,4/2/2019 16:00:00,13.47,4/2/2019 16:00:00,181.74
4/3/2019 16:00:00,137.17,4/3/2019 16:00:00,53.98,4/3/2019 16:00:00,80.9,4/3/2019 16:00:00,13.34,4/3/2019 16:00:00,178.32
4/4/2019 16:00:00,135.57,4/4/2019 16:00:00,54.6,4/4/2019 16:00:00,82.05,4/4/2019 16:00:00,13.47,4/4/2019 16:00:00,181.07
4/5/2019 16:00:00,136.18,4/5/2019 16:00:00,54.77,4/5/2019 16:00:00,82.49,4/5/2019 16:00:00,13.39,4/5/2019 16:00:00,185.35
4/8/2019 16:00:00,136.14,4/8/2019 16:00:00,55.28,4/8/2019 16:00:00,83,4/8/2019 16:00:00,13.82,4/8/2019 16:00:00,186.5
4/9/2019 16:00:00,135.57,4/9/2019 16:00:00,55.11,4/9/2019 16:00:00,81.93,4/9/2019 16:00:00,13.57,4/9/2019 16:00:00,187.19
4/10/2019 16:00:00,135.58,4/10/2019 16:00:00,55.42,4/10/2019 16:00:00,81.56,4/10/2019 16:00:00,13.56,4/10/2019 16:00:00,186.19
4/11/2019 16:00:00,135.21,4/11/2019 16:00:00,55.98,4/11/2019 16:00:00,81.95,4/11/2019 16:00:00,13.4,4/11/2019 16:00:00,184.98
4/12/2019 16:00:00,135.98,4/12/2019 16:00:00,56.56,4/12/2019 16:00:00,80.92,4/12/2019 16:00:00,13.24,4/12/2019 16:00:00,188.91
4/15/2019 16:00:00,136.52,4/15/2019 16:00:00,56.94,4/15/2019 16:00:00,80.65,4/15/2019 16:00:00,13.28,4/15/2019 16:00:00,183.07
4/16/2019 16:00:00,138.02,4/16/2019 16:00:00,56.39,4/16/2019 16:00:00,81.2,4/16/2019 16:00:00,13.57,4/16/2019 16:00:00,185.78
4/17/2019 16:00:00,138.52,4/17/2019 16:00:00,56.18,4/17/2019 16:00:00,81.43,4/17/2019 16:00:00,13.27,4/17/2019 16:00:00,187.55
4/18/2019 16:00:00,137.52,4/18/2019 16:00:00,54.37,4/18/2019 16:00:00,81.13,4/18/2019 16:00:00,13.32,4/18/2019 16:00:00,186.94
4/22/2019 16:00:00,137.83,4/22/2019 16:00:00,54.61,4/22/2019 16:00:00,82.9,4/22/2019 16:00:00,13.06,4/22/2019 16:00:00,185.38
4/23/2019 16:00:00,139.9,4/23/2019 16:00:00,54.82,4/23/2019 16:00:00,83.38,4/23/2019 16:00:00,13.17,4/23/2019 16:00:00,187.29
